Serial No {0} is already Delivered. You cannot use them again in Manufacture / Repack entry.,Số seri {0} đã được giao. Không thể dùng lại trong bút toán Sản xuất / Đóng gói lại.,
Serial No {0} is already added,Số seri {0} đã được thêm,
Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},Số seri {0} đã được gán cho khách hàng {1}. Chỉ có thể trả lại cho khách hàng {1},
Serial No {0} is not present in the {1} {2},Số seri {0} không có trong {1} {2},
Serial No {0} is under maintenance contract upto {1},Số seri {0} đang trong hợp đồng bảo trì đến {1},
Serial No {0} is under warranty upto {1},Số seri {0} còn bảo hành đến {1},
Serial No {0} not found,Không tìm thấy Số seri {0},
Serial No: {0} has already been transacted into another POS Invoice.,Số seri: {0} đã được giao dịch vào Hóa đơn POS khác.,
Serial Nos {0} are already Delivered. You cannot use them again in Manufacture / Repack entry.,Các Số seri {0} đã được giao. Không thể dùng lại trong bút toán Sản xuất / Đóng gói lại.,
Serial and Batch Bundle {0} is already used in {1} {2}.,Gói Số seri và Lô {0} đã được dùng trong {1} {2}.,
Serial and Batch Bundle {0} is not submitted,Gói Số seri và Lô {0} chưa được gửi,
Serial number {0} entered more than once,Số seri {0} được nhập nhiều lần,
Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,Số seri không khả dụng cho Sản phẩm {0} tại kho {1}. Vui lòng thử đổi kho.,
Series Updated for {},Đã cập nhật chuỗi cho {},
Series counter for {} updated to {} successfully,Đã cập nhật bộ đếm chuỗi cho {} thành {} thành công,
Series {0} already used in {1},Chuỗi {0} đã được dùng trong {1},
Service Item {0} is disabled.,Sản phẩm dịch vụ {0} đã tắt.,
Service Item {0} must be a non-stock item.,Sản phẩm dịch vụ {0} phải là sản phẩm phi kho.,
Service Level Agreement for {0} {1} already exists.,Thỏa thuận Cấp độ Dịch vụ cho {0} {1} đã tồn tại.,
Service Level Agreement has been changed to {0}.,Thỏa thuận Cấp độ Dịch vụ đã đổi thành {0}.,
Session Expiry must be in format {0},Hết hạn phiên phải theo định dạng {0},
Set Filters for {0},Đặt bộ lọc cho {0},
Set Project and all Tasks to status {0}?,Đặt Dự án và tất cả Nhiệm vụ thành trạng thái {0}?,
Set Relieving Date for Employee: {0},Đặt Ngày nghỉ việc cho Nhân viên: {0},
Set Response Time for Priority {0} in row {1}.,Đặt Thời gian phản hồi cho Độ ưu tiên {0} tại dòng {1}.,
Set default {0} account for non stock items,Đặt tài khoản {0} mặc định cho sản phẩm phi kho,
Set the default account for the {0} {1},Đặt tài khoản mặc định cho {0} {1},
Set the status to {0} if required.,Đặt trạng thái thành {0} nếu cần.,
Set {0} for selected employees,Đặt {0} cho các nhân viên đã chọn,
Set {0} in asset category {1} for company {2},Đặt {0} trong danh mục tài sản {1} cho công ty {2},
Set {0} in asset category {1} or company {2},Đặt {0} trong danh mục tài sản {1} hoặc công ty {2},
Set {0} in company {1},Đặt {0} trong công ty {1},
Setting Events to {0},Đang đặt Sự kiện thành {0},
Setting {0} is required,Bắt buộc đặt {0},
Share {0} with,Chia sẻ {0} với,
Shared document with the user {0} with 'Submit' permission,Đã chia sẻ tài liệu với người dùng {0} kèm quyền 'Gửi',
Shared with the following Users with Read access:{0},Đã chia sẻ với các Người dùng sau kèm quyền Đọc: {0},
Shift Assignment: {0} created for Employee: {1},Đã tạo Phân ca: {0} cho Nhân viên: {1},
Shift Assignments created for the schedule between {0} and {1} via background job,Đã tạo Phân ca cho lịch từ {0} đến {1} qua tác vụ nền,
Shift assignments for {0} after {1} are already created. Please change {2} date to a date later than {3} {4},Đã tạo phân ca cho {0} sau {1}. Vui lòng đổi ngày {2} thành ngày sau {3} {4},
Shift has been successfully updated to {0}.,Đã cập nhật Ca thành công thành {0}.,
Shipping Address does not belong to the {0},Địa chỉ giao hàng không thuộc {0},
Shipping rule not applicable for country {0} in Shipping Address,Quy tắc giao hàng không áp dụng cho quốc gia {0} trong Địa chỉ giao hàng,
Show {0},Hiển thị {0},
Show {0} List,Hiển thị Danh sách {0},
Showing only first {0} rows out of {1},Chỉ hiển thị {0} dòng đầu trong số {1},
Since there is a process loss of {0} units for the finished good {1},Vì có hao phí {0} đơn vị cho thành phẩm {1},
Since {0} are Serial No/Batch No items,Vì {0} là sản phẩm có Số seri/Số lô,
Since {0} has 'Update Stock' disabled,Vì {0} đã tắt 'Cập nhật kho',
Skipping Duplicate Column {0},Đang bỏ qua cột trùng {0},
Skipping column {0},Đang bỏ qua cột {0},
Skipping fixture syncing for doctype {0} from file {1},Bỏ qua đồng bộ fixture cho doctype {0} từ tệp {1},
Skipping {0} of {1},Bỏ qua {0} / {1},
Snippet and more variables:  {0},Snippet và biến khác:  {0},
Something went wrong during the token generation. Click on {0} to generate a new one.,Có lỗi khi tạo token. Nhấn {0} để tạo mới.,
Sort field {0} must be a valid fieldname,Trường sắp xếp {0} phải là tên trường hợp lệ,
Source Stock Entry {0} belongs to Work Order {1},Bút toán kho nguồn {0} thuộc Lệnh sản xuất {1},
Source Stock Entry {0} has no finished goods quantity,Bút toán kho nguồn {0} không có số lượng thành phẩm,
Source Warehouse is mandatory for the Item {0}.,Bắt buộc nhập Kho nguồn cho Sản phẩm {0}.,
Source Warehouse {0} must be same as Customer Warehouse {1} in the Subcontracting Inward Order.,Kho nguồn {0} phải giống Kho khách hàng {1} trong Lệnh gia công vào.,
Source and target warehouse cannot be same for row {0},Kho nguồn và đích không được giống nhau ở dòng {0},
Source warehouse is mandatory for row {0},Bắt buộc nhập Kho nguồn cho dòng {0},
Spending for Account {0} ({1}) between {2} and {3} has already exceeded the new allocated budget. Spent: {4},Chi tiêu của Tài khoản {0} ({1}) từ {2} đến {3} đã vượt ngân sách phân bổ mới. Đã chi: {4},
Splitting {0} {1} into {2} rows as per Payment Terms,Đang tách {0} {1} thành {2} dòng theo Điều khoản thanh toán,
Staffing Plan {0} already exist for designation {1},Đã tồn tại Kế hoạch Nhân sự {0} cho chức danh {1},
Standard rated supplies in {0},Hàng hóa chịu thuế suất chuẩn trong {0},
Standard user type {0} can not be deleted.,Không thể xóa loại người dùng chuẩn {0}.,
Start Time can't be greater than or equal to End Time for {0}.,Giờ bắt đầu không được lớn hơn hoặc bằng Giờ kết thúc cho {0}.,
Start date should be less than end date for Item {0},Ngày bắt đầu phải nhỏ hơn ngày kết thúc cho Sản phẩm {0},
Start date should be less than end date for task {0},Ngày bắt đầu phải nhỏ hơn ngày kết thúc cho nhiệm vụ {0},
Start date: {0},Ngày bắt đầu: {0},
Started a background job to create {1} {0}. {2},Đã khởi chạy tác vụ nền để tạo {1} {0}. {2},
Status must be one of {0},Trạng thái phải là một trong {0},
Status: {0},Trạng thái: {0},
Stock Closing Entry {0} already exists for the selected date range,Đã tồn tại Bút toán Đóng kho {0} cho khoảng ngày đã chọn,
Stock Closing Entry {0} has been queued for processing,Bút toán Đóng kho {0} đã được xếp hàng để xử lý,
Stock Entries already created for Work Order {0}: {1},Đã tạo Bút toán kho cho Lệnh sản xuất {0}: {1},
Stock Entry {0} created,Đã tạo Bút toán kho {0},
Stock Entry {0} has created,Đã tạo Bút toán kho {0},
Stock Entry {0} is not submitted,Bút toán kho {0} chưa được gửi,
Stock Reservation can only be created against {0}.,Chỉ có thể tạo Đặt trước kho cho {0}.,
Stock cannot be reserved in group warehouse {0}.,Không thể đặt trước kho trong kho nhóm {0}.,
Stock cannot be reserved in the group warehouse {0}.,Không thể đặt trước kho trong kho nhóm {0}.,
Stock cannot be updated against the following Delivery Notes: {0},Không thể cập nhật kho cho các Phiếu giao hàng sau: {0},
Stock has been unreserved for work order {0}.,Đã hủy đặt trước kho cho lệnh sản xuất {0}.,
Stock not available for Item {0} in Warehouse {1}.,Không có tồn kho cho Sản phẩm {0} tại Kho {1}.,
Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2} {3}.,Số lượng tồn kho không đủ cho Mã sản phẩm: {0} tại kho {1}. Số lượng khả dụng {2} {3}.,
Stock transactions before {0} are frozen,Giao dịch kho trước {0} đã đóng băng,
Subcontracting Order {0} created.,Đã tạo Lệnh gia công {0}.,
Submission of {0} before {1} is not allowed,Không được phép gửi {0} trước {1},
Submit {0} documents?,Gửi {0} tài liệu?,
Submitted Document cannot be converted back to draft. Transition row {0},Tài liệu đã gửi không thể chuyển về bản nháp. Dòng chuyển trạng thái {0},
Submitting {0},Đang gửi {0},
Subscription End Date must be after {0} as per the subscription plan,Ngày kết thúc Đăng ký phải sau {0} theo gói đăng ký,
Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies,Các công ty con đã lên kế hoạch {1} vị trí với ngân sách {2}. Kế hoạch Nhân sự cho {0} phải phân bổ nhiều vị trí và ngân sách hơn cho {3} so với kế hoạch của các công ty con,
Successful: {0} to {1},Thành công: {0} đến {1},
Successfully created {0} for employees:,Đã tạo {0} thành công cho nhân viên:,
Successfully imported {0},Đã nhập {0} thành công,
Successfully imported {0} out of {1} records.,Đã nhập thành công {0} / {1} bản ghi.,
Successfully imported {0} record out of {1}. Click on Export Errored Rows,Đã nhập thành công {0} bản ghi / {1}. Nhấn Xuất dòng lỗi,
Successfully imported {0} record.,Đã nhập {0} bản ghi thành công.,
Successfully imported {0} records out of {1}. Click on Export Errored Rows,Đã nhập thành công {0} bản ghi / {1}. Nhấn Xuất dòng lỗi,
Successfully imported {0} records.,Đã nhập {0} bản ghi thành công.,
Successfully merged {0} out of {1}.,Đã gộp thành công {0} / {1}.,
Successfully updated {0},Đã cập nhật {0} thành công,
Successfully updated {0} out of {1} records.,Đã cập nhật thành công {0} / {1} bản ghi.,
Successfully updated {0} record out of {1}. Click on Export Errored Rows,Đã cập nhật thành công {0} bản ghi / {1}. Nhấn Xuất dòng lỗi,
Successfully updated {0} record.,Đã cập nhật {0} bản ghi thành công.,
Successfully updated {0} records out of {1}. Click on Export Errored Rows,Đã cập nhật thành công {0} bản ghi / {1}. Nhấn Xuất dòng lỗi,
Successfully updated {0} records.,Đã cập nhật {0} bản ghi thành công.,
Successfully {0} {1} for the following employees:,Đã {0} {1} thành công cho các nhân viên sau:,
Suggested Username: {0},Tên người dùng đề xuất: {0},
Sum of benefit amounts {0} exceeds maximum limit of {1},Tổng số tiền phúc lợi {0} vượt giới hạn tối đa {1},
Sum of {0},Tổng {0},
Supplier Invoice No exists in Purchase Invoice {0},Số Hóa đơn NCC tồn tại trong Hóa đơn mua hàng {0},
Supplier Quotation {0} Created,Đã tạo Báo giá NCC {0},
Supplier {0} not found in {1},Không tìm thấy NCC {0} trong {1},
Sync {0},Đồng bộ {0},
Sync {0} Fields,Đồng bộ trường {0},
Syncing {0} of {1},Đang đồng bộ {0} / {1},
Syntax error in condition: {0} in Income Tax Slab,Lỗi cú pháp trong điều kiện: {0} trong Bảng Thuế Thu nhập,
System will not check over billing since amount for Item {0} in {1} is zero,Hệ thống sẽ không kiểm tra xuất hóa đơn vượt vì số tiền cho Sản phẩm {0} trong {1} bằng 0,
Table {0} cannot be empty,Bảng {0} không được rỗng,
Target ({}),Mục tiêu ({}),
Target Asset {0} cannot be cancelled,Không thể hủy Tài sản đích {0},
Target Asset {0} cannot be submitted,Không thể gửi Tài sản đích {0},
Target Asset {0} cannot be {1},Tài sản đích {0} không được là {1},
Target Asset {0} does not belong to company {1},Tài sản đích {0} không thuộc công ty {1},
Target Asset {0} needs to be composite asset,Tài sản đích {0} phải là tài sản tổ hợp,
Target Item {0} must be a Fixed Asset item,Sản phẩm đích {0} phải là sản phẩm Tài sản cố định,
Target Location is required for transferring Asset {0},Bắt buộc nhập Vị trí đích khi chuyển Tài sản {0},
Target Location is required while receiving Asset {0},Bắt buộc nhập Vị trí đích khi nhận Tài sản {0},
Target Warehouse for Finished Good must be same as Finished Good Warehouse {1} in Work Order {2} linked to the Subcontracting Inward Order.,Kho đích cho Thành phẩm phải giống Kho Thành phẩm {1} trong Lệnh sản xuất {2} liên kết với Lệnh gia công vào.,
Target Warehouse {0} must be same as Delivery Warehouse {1} in the Subcontracting Inward Order Item.,Kho đích {0} phải giống Kho giao {1} trong Sản phẩm Lệnh gia công vào.,
Target warehouse is mandatory for row {0},Bắt buộc nhập Kho đích cho dòng {0},
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,Nhiệm vụ {0} phụ thuộc Nhiệm vụ {1}. Vui lòng thêm Nhiệm vụ {1} vào danh sách.,
Tax Id: {0},Mã số thuế: {0},
Tax Rule Conflicts with {0},Quy tắc thuế xung đột với {0},
Taxes row #{0}: {1} cannot be smaller than {2},Dòng thuế #{0}: {1} không được nhỏ hơn {2},
The Batch {0} has negative batch quantity {1}. To fix this,Lô {0} có số lượng lô âm {1}. Để sửa,
